signal_0,signal_1,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52,noise_53,noise_54,noise_55,noise_56,noise_57,noise_58,noise_59,noise_60,noise_61,noise_62,noise_63,noise_64,noise_65,noise_66,noise_67,noise_68,noise_69,noise_70,noise_71,noise_72,noise_73,noise_74,noise_75,noise_76,noise_77,noise_78,noise_79,noise_80,noise_81,noise_82,noise_83,noise_84,noise_85,noise_86,noise_87,noise_88,noise_89,noise_90,noise_91,noise_92,noise_93,noise_94,noise_95,noise_96,noise_97,noise_98,noise_99,noise_100,noise_101,noise_102,noise_103,noise_104,noise_105,noise_106,noise_107,noise_108,noise_109,noise_110,noise_111,noise_112,noise_113,noise_114,noise_115,noise_116,noise_117,noise_118,noise_119,noise_120,noise_121,noise_122,noise_123,noise_124,noise_125,noise_126,noise_127,noise_128,noise_129,noise_130,noise_131,noise_132,noise_133,noise_134,noise_135,noise_136,noise_137,noise_138,noise_139,noise_140,noise_141,noise_142,noise_143,noise_144,noise_145,noise_146,noise_147,Target
1.593186627,-0.511215676,-1.264264775,0.202918459,0.622963275,1.566269044,1.308310564,-0.977320345,0.212107473,-0.13298635,1.217996223,-0.709172661,0.878080971,-0.987032366,-0.105981254,-0.884511321,-1.965040773,-0.904417229,-0.257512401,1.426169306,-1.087351708,-0.605729981,-1.440349115,1.155279103,-0.460462071,-0.338366669,-0.347734564,-1.950571107,-1.466605636,-0.951782213,0.616016719,-2.49924446,0.541306732,0.343098437,-1.814889615,-0.316972108,1.163860444,-1.070521305,-0.551976694,2.761055967,0.325897875,-0.257993951,-0.477058621,0.373059622,0.684908283,-2.155761512,-2.233935558,-0.998047173,-0.153843397,0.075569264,-1.703458554,-0.204783654,-0.071838899,-0.84984741,-0.534490354,-0.72650085,0.464300306,0.006869524,-1.142283669,0.955046749,-1.36729263,-1.712908674,-0.245150712,-0.250219629,0.072787022,-1.181321009,0.893080465,1.714737847,-0.021648382,0.316010411,-2.115141006,-0.434889948,-0.695996495,-0.858104692,-0.657500816,-0.557715106,-1.454932965,-0.487267964,-1.041681433,0.788333353,0.330329699,0.331700013,0.976786387,-0.826279129,0.269789024,1.070219785,-0.896161056,-2.029171255,-0.690692569,0.956520827,-0.95306971,-0.465099203,-0.779695071,-0.190353626,-1.048502293,-1.483124256,-0.440846904,-0.270408787,1.116481354,0.066262175,-1.171715089,-0.731681919,0.713492802,-0.423816295,-1.093106892,0.082329018,-0.789888173,0.478144826,0.362966143,-1.147380242,1.784968556,-0.122948845,-2.663775197,0.380554757,-2.598272652,1.03983002,0.057062424,-0.146181923,-0.084649761,0.501744345,-0.565155145,-0.094891553,0.033373169,-2.965955758,0.509303058,0.678102626,0.367430603,0.29671707,1.511452172,-0.1290539,-0.09463132,-0.737149893,-1.99873792,0.372938148,-0.62918927,-2.009652368,-0.160188139,-0.188140284,-0.315167673,0.050668883,-1.645966607,0.907149318,0.348532087,1.157770606,-0.639601851,0.345187265,-1.953650604,-0.918415109,-1.457145826,0.174878759,2
-0.039555154,0.681500697,-0.951111613,1.266481362,-0.122499531,-1.95764813,-0.007744294,-0.415387388,0.204464352,-0.567224542,1.286875827,-0.153391487,-0.210398665,-0.316044346,0.473688752,0.39493275,-0.390842649,0.023855467,-0.253013809,0.849708106,-1.288787931,-0.340607159,-0.195548561,1.394682264,1.175343978,0.392153884,-0.994413737,0.05724153,1.879647275,-0.148694623,0.128618189,0.186410745,-0.849771032,-0.808975328,-0.810002607,-0.298272568,0.442202269,0.169935991,0.507378781,2.160410761,2.594858211,0.093839189,0.923188967,0.65910493,1.076940712,1.041692401,-0.528211741,1.981325047,1.531098237,0.966576419,0.685665888,0.398400096,0.20523256,0.787651287,0.253753554,0.377975684,0.02359561,-0.133503315,1.915735664,0.21065985,-0.284677417,0.290845743,-1.082748965,1.066424258,0.137963621,-0.201714349,-0.304160329,-1.452855609,1.951254434,0.324704153,1.937021313,-0.125082575,0.589664406,0.869127947,0.62406163,-0.317339746,-1.636983284,2.390878391,-0.597117572,2.670553428,-0.470191955,1.511931754,0.718305714,0.764050782,-0.495093801,-0.273401072,-0.259206311,0.274768867,-0.084735397,-0.40671658,-0.815526554,-0.716988049,0.533742671,-0.70185646,-1.099044287,0.141010137,-2.18197284,-0.006397586,0.07883776,0.562897483,0.341101953,-1.277914198,-0.186220302,0.652779549,0.418040322,-0.781870421,0.415903474,0.914889252,-0.976299036,-1.960233739,1.774063386,0.315334914,-0.457291829,-0.491555295,0.146790538,1.041018411,-1.509788137,-0.40094456,1.65396742,0.824618956,0.739307721,0.407696511,0.310481277,-0.468175104,-0.558216518,0.806132448,-0.539607564,0.283832582,0.151735491,2.191887582,-0.160422296,1.168463312,0.707305106,-0.117242887,-1.243987336,-0.052963558,0.899236427,-1.22481758,0.835709502,1.34288687,0.09600707,0.913696701,0.140254483,0.571381441,1.493580286,-1.55397595,-0.765218893,1.250681438,1.435120591,-1.407925937,0
1.465648769,-0.2257763,-0.605860821,1.719377906,1.992515353,-0.766656588,-0.549557136,0.859587887,-0.38713065,-0.045411218,0.025388421,-1.919673156,-0.013837746,-0.689727774,-0.493122822,1.443632003,-1.256506894,0.813205187,-0.27896293,-0.279760168,0.790371896,0.340051295,0.570612997,0.968184661,-0.331308383,-0.612236735,-1.085150527,-0.82541053,2.949094425,1.244679581,-1.351074366,-1.322457957,0.481866062,0.547264797,0.548883835,-0.254955794,-0.12545426,0.327879524,0.085893006,-2.219300373,-0.229799631,-0.851406434,0.175211419,2.985259003,0.367481665,-0.313529686,0.921801502,0.482687887,0.42009449,0.606850593,2.056543565,-1.130888435,0.473632077,-0.92638113,0.555512646,-0.918686511,-0.417366814,-0.295089914,0.975816719,0.918454444,-1.245717376,0.054934111,-0.709579855,-1.258504911,-0.21701705,-0.308482788,2.426716486,0.432959825,-1.377617501,-0.564774004,1.021383295,2.088442773,-1.585983312,-1.879924385,1.870965175,0.389614177,-0.868292732,0.534629086,-2.635747739,0.003375507,0.327821173,0.92427014,-1.013895952,0.085687161,-0.925424626,0.255383756,-0.895346322,-0.408100839,-0.995815395,0.651136242,0.858451117,-0.23462057,0.038237995,-1.448591415,-0.299676648,-0.050204617,2.620793091,-1.111967026,1.464177239,0.996858773,0.280636404,1.758620484,0.372105473,0.389159196,-0.053120653,1.223568882,1.096469234,-0.625677287,-1.319247195,-0.202980637,-0.800038564,-0.063524575,1.237438135,-0.457301655,-0.042823381,0.058022735,0.848430882,-2.246889334,-0.606700295,0.211283692,1.200078956,-0.491902448,-1.876552706,0.619711446,-0.635362389,-1.189666659,-0.62434539,-0.184525358,-0.604744665,-2.205566057,0.897066197,1.274875041,0.651521991,-1.13768567,-0.201491534,-0.006521315,0.59879439,0.668340489,-0.734173799,0.081995556,0.457280405,1.455822322,0.70450654,0.789056687,0.083826628,1.410459145,0.409762796,-0.86108791,1.40336997,0.697903273,2
-0.035826039,1.564643656,1.392038752,0.111129375,1.318197067,-1.358174921,-0.443263465,-0.288575117,-0.114559427,0.084094388,0.690910957,-0.444806838,0.139028687,-0.04512289,-0.925889904,-0.113666689,-0.14365953,-0.165080565,0.031759457,0.075673541,-0.432295179,1.272714734,-1.169480629,-0.720970108,2.779963624,-1.037991355,-1.353754675,0.734476745,-2.077119854,-0.23527391,2.145824925,-1.544935922,-1.981964486,-1.499181202,0.898359568,1.12477672,-0.512588797,0.683212404,1.390255328,1.787346414,-0.246335281,-2.301471718,-0.820878922,-0.426804195,-0.258938797,-0.187859401,1.118894598,1.274428427,-0.171673654,1.098484876,0.357661367,0.064505973,0.906544157,0.072252048,2.057811177,-1.438411167,-0.515170899,-0.126518897,0.43945269,1.267960487,-0.024398567,-1.42222965,0.842513896,0.754958766,-1.941858659,-0.003804134,-1.590141831,-0.664651098,-0.902808927,0.809264698,0.116830174,-1.285591001,0.880065963,-1.433805824,0.33011379,-0.814010669,-0.365677083,0.504270748,0.521449399,1.336969074,-0.0822537,0.306450863,-0.437737322,0.181989883,0.439486048,-0.098309847,-1.803750484,0.331470896,0.364561477,-0.680173476,-1.284387036,1.475879151,0.491445511,-0.229081031,-1.137032883,-0.821814828,1.302590397,0.137661941,-0.550587067,0.509689231,-0.814398187,1.50084303,1.352800535,-0.466574071,-0.628670247,-2.618133199,-1.481580772,-1.339469775,0.135190341,-0.326233704,-1.345335487,-0.281164042,0.505337148,0.52783935,-1.899670281,-0.12826348,-1.383340777,0.901728697,0.784146416,-0.898027226,-0.766045202,-0.46126705,-2.252793395,0.335968173,-0.272844546,0.970175083,-1.098409218,-0.619122948,-1.506525258,-1.004290563,-1.181981996,0.995973679,-0.698261849,0.124175685,-0.380763404,-1.269465266,-0.168300423,0.599103332,-1.207759393,0.809112791,-0.849720921,-0.482983926,0.530683123,-0.663436157,0.037574859,-0.314690829,0.129368007,-2.380739106,-1.829681815,0.615967006,2
-1.320233207,1.831458766,0.076375589,-0.262207124,-0.269295226,-1.722743325,-1.152734151,-0.402939849,-3.093225675,0.64064432,-1.3726791,0.686838133,0.598916004,-0.543693043,1.000548326,0.743197345,-0.308961471,-0.421759615,1.097232786,0.232013839,1.044697168,-2.388974074,0.098485097,-1.577409087,-0.025788507,0.713820208,1.739140146,-0.938166728,-0.525704805,-0.095532907,-0.974531101,0.978559729,-0.070094545,0.121957023,0.620173127,-0.071711516,-0.817539128,-0.063020238,-0.85618136,0.107980889,0.996937721,-1.174978292,-1.532371001,0.049249936,-0.767799617,0.031745274,0.320403521,-2.143686229,0.689849428,-1.169668503,-0.022347951,-0.659382335,-0.551957015,1.69395794,0.319267521,0.904688403,0.150941354,0.620013575,0.417378362,0.254456145,1.107155909,0.156505454,2.285148572,0.960531573,-1.139540698,-0.176549709,0.397077599,0.044496836,0.686873419,0.797016705,-1.359586986,1.281077545,-0.496817465,-0.595904506,-0.599122393,0.808576406,-0.267067698,-0.663551644,-0.423959157,-1.794691659,-0.842163764,-1.239583549,-0.26916933,0.66419327,0.553875901,1.256750498,1.033975817,-0.528596715,0.019071401,-0.032556094,-2.151052683,-1.217259537,-0.167286677,-0.172896435,0.512325054,0.46364163,-1.770692502,0.518596734,0.178587206,0.623373182,1.066865588,-0.142882973,1.245588237,-0.889400454,-0.94573812,0.42877219,-0.368767545,0.261632565,1.99298212,0.393495074,0.212169539,-0.869220379,-1.699979807,-0.072546615,1.066870247,-0.322938007,0.401462499,1.426497273,1.401516313,0.428815888,0.170106479,-1.518633049,-0.630194644,-0.280755808,-0.852331611,0.248453263,1.911648183,1.517761593,0.243879862,0.779434072,-0.728604315,1.464089351,-1.561966596,0.912828161,0.49558971,-0.755859387,-0.208786757,-1.134252703,-1.091640048,-1.591054001,0.767513902,1.205344969,-2.161807864,1.838305516,-0.012008237,0.289853205,-1.472412836,1.32082575,0.200250093,1.13882624,0
0.069802085,-0.385313597,-1.260974759,0.257729741,0.845271029,-0.002708327,-1.610694295,0.386211555,-0.054646945,-0.156504649,-0.546837246,0.086787426,0.509817908,2.390648134,0.112332068,1.51114116,0.357755083,-0.099528328,0.148547528,-1.22173637,0.305860271,-1.992065065,-0.862666358,0.109843093,1.193982273,1.430624397,-0.23654658,0.15571732,0.98436247,-1.329493572,0.404747505,-0.827892867,-0.171825045,-0.45902325,0.435358127,0.550303674,0.891078677,0.348198828,0.17165377,1.8540238,-1.52435907,1.69560986,-0.289821909,0.570891586,-0.325659681,-0.70254163,0.484577193,1.042128309,0.473007955,-0.542115787,3.611350063,1.198573671,0.933342304,-0.352964231,-0.625165788,-0.279839076,1.081406544,-0.990604337,-1.068203831,0.539547533,0.319196445,-0.770313538,-1.091203578,1.437896993,0.357004425,-1.363535864,-1.293625536,-0.361511972,0.732841807,0.595008802,1.131678537,-1.490349807,0.22384669,1.425910332,1.33280173,0.358909981,2.348018509,0.609285116,1.042746633,0.044447919,-0.780975293,-0.875209201,0.181615215,-0.211502007,-1.76858567,-1.025793585,-0.318403574,0.727279376,-0.016073886,-0.072064211,-0.986912627,0.02316608,1.319101027,0.155575113,-1.507313581,-1.251522794,0.588788877,-0.224315475,-0.07458023,-0.612734175,0.503412212,-0.300917713,-0.186613222,-0.851223392,0.921691298,-0.221132792,0.607880333,-1.193591564,1.733883138,1.277374039,-1.90979767,-0.801937475,0.477634391,-1.319728656,-0.131594082,0.426631786,-0.184725912,0.538838704,-0.693329905,-2.244181542,0.982115312,0.975814654,2.503636642,-2.207186518,0.750832109,-1.968682138,1.756493282,0.487866834,-0.951928848,0.780222475,-0.553045008,0.3004161,0.205960716,1.744168136,1.81492591,-0.597265373,1.058105618,0.354840156,-1.412682067,-0.69622838,2.3361461,0.357854401,0.99977958,-0.212044312,-0.539941915,0.027264508,-0.266104055,-1.493252931,-1.003325457,0.707884514,1
-0.727137176,-0.247518636,-1.338491293,0.918636725,-0.275360895,0.707184164,0.034209779,-0.098749547,-1.087053387,-0.547448905,-0.115295633,-0.148469483,0.724237139,-0.64273113,-0.02960916,1.504469357,0.821555289,0.104853873,-1.458056163,-1.373691732,0.637384154,0.739804049,-1.945038331,0.699787635,-0.562115226,-0.40536533,0.88890254,0.73236341,-0.098715091,0.688214991,-0.363514065,-0.789818701,1.259946681,1.325769944,-0.643559897,-0.533767892,0.891322719,-0.693471564,0.80081258,-1.024448251,-0.286640586,0.978586444,-0.969062575,-0.587925145,0.376251426,-1.798189005,0.072858192,1.161237885,0.86479949,-0.049629573,0.02062761,1.491810433,1.370580213,-0.094590069,-0.629634038,0.857293969,1.130562033,1.378733911,0.583606622,-0.356117549,-1.669923821,1.938268982,1.602833287,-0.766990406,0.190689475,-0.22077931,0.066222247,-0.400374259,0.691523758,-1.134061688,-0.393859018,0.87351653,-1.973522641,0.308531486,-0.547788468,1.615356399,0.329097899,-0.787037151,1.452035555,0.021777646,0.131257251,0.887288574,-0.60577538,1.447286395,0.577065157,-0.641264067,-0.432441322,-1.256386754,0.30772423,-0.177777171,0.312703857,-1.701705982,-0.52391066,-0.982111556,0.492987482,-0.601809737,0.470338239,-0.533073455,1.626093558,0.051598717,0.915845867,-0.113364508,0.922858522,-0.772999783,-0.041975645,-0.465042166,1.86862442,-1.18860884,2.070252595,-1.374294119,0.73599896,-0.62184584,0.254864835,-0.17085233,-0.830467294,0.081056201,-0.417105342,0.571378731,-1.005483293,0.472473599,0.864115723,-0.10824299,-1.322816403,1.732308655,0.466988678,-0.721071126,0.493854869,-1.675665168,1.1763676,2.124486703,0.824089302,-1.003063188,-1.989074978,1.364020039,-0.147472483,-0.391429781,1.164984109,-0.590377531,0.762319485,0.02372255,0.246957797,1.629266383,-0.488917226,-0.580310755,-0.202235719,-1.202886721,0.93642435,0.803539423,-0.009357053,-0.924109243,0
-0.517611299,0.223787952,-1.613084999,-0.531686399,0.79108754,0.397463851,-1.384576912,-1.929562481,-1.089222347,-2.178080908,0.091677677,-0.459501825,-0.382520493,0.510393522,0.873622445,0.238274685,-0.222891982,-0.702401964,-0.350859768,0.207297924,0.925452905,-1.389517686,-1.12791775,-0.006149176,-2.111094959,0.285327261,1.056433911,2.358407673,0.082069917,0.859310282,0.021888318,1.619583665,-0.423227642,0.329342567,0.60367365,0.388561528,-0.771648155,-1.373780872,1.021209714,0.251201501,0.075294401,0.891912199,0.84515365,0.358234531,0.635585105,-0.525141252,0.533819098,-1.569387946,0.019760474,0.747222367,-0.718829162,0.142423946,0.301277787,-0.890714021,1.129084244,0.320346819,-1.675935941,0.090703229,1.453768876,-0.003971253,-0.650657219,-0.544636462,-0.160118651,-1.212382217,1.40243605,0.924064917,1.077282949,-1.503546046,0.128544516,1.078121236,-0.946881381,-0.072240814,-1.099443023,0.833924902,-0.214636756,-0.092474723,-1.128620824,1.547993609,0.050924667,0.791506213,0.384048873,-0.909061882,-1.641188669,-0.191393436,1.106481906,-1.969549413,1.948218465,0.833707292,0.190700415,-0.115839316,0.858736457,-1.220701716,0.442408194,0.308181513,1.795419483,-0.36524984,0.044644348,-0.066578282,-0.516895268,1.478242593,-0.974648221,-1.517637956,0.243921061,-0.724712554,0.254143765,0.633391443,0.146123202,0.02397765,-2.061805709,0.559529873,0.196226688,1.874218906,1.137222968,-1.481984375,1.060702004,-1.299616376,0.833699699,1.453597322,1.86701157,-0.396066922,0.706012346,1.009487707,0.470619714,-1.671441061,0.154453539,0.569037632,-0.001595473,-0.858674241,-0.200887938,0.901192906,0.393527155,0.465461426,-0.248612122,0.426478102,-2.106403336,-0.044033615,-0.38094295,0.027146831,-1.172804197,0.370250239,1.922388547,0.080763197,0.046522232,2.507738902,-0.947518152,0.494904482,1.580382253,-0.390345456,0.852865149,0.166794365,0
0.86960592,1.355637859,-1.200641691,1.95863012,-0.289885907,0.677828655,0.196780183,-0.495602182,-0.537956015,-1.383124998,1.122425313,-0.120530644,1.429573361,-0.4487675,-0.298020504,-1.133264029,-0.311440549,-1.240119017,0.402661456,0.107809212,1.474875963,-1.457755815,1.216001897,-0.978443853,0.344231605,-1.145438547,0.202773647,-2.510596255,-0.670581549,0.106099088,1.755446618,-2.128014713,-0.002277841,-0.518744527,-1.91605264,-1.124828391,-0.471110626,0.467076787,0.087898362,-1.312483947,-1.834035145,0.417648814,-0.19526735,1.611424552,-0.352556026,1.143230897,0.543838087,0.821607086,0.432412475,0.454331921,-2.291857345,-0.236912601,-0.663618279,1.270653837,-1.001674622,-0.280280415,0.800865723,0.300965392,0.167307489,1.109196721,0.260083147,-0.544934287,-1.296269356,0.486701745,-0.770104262,-0.241138714,1.078357192,-0.22127364,-0.444233962,-0.279614783,-0.252625469,-0.991198645,1.677358132,-0.549318972,0.784387459,-1.018459154,0.549526489,0.169355704,0.025032073,0.174936669,0.415959375,-0.226902337,-0.177025722,0.577436484,-1.141954353,-1.29629897,0.178946054,-2.009775452,-1.682839605,1.805246663,1.549395898,-0.57076246,0.999179168,1.033799894,0.471091176,-0.078925311,0.626448171,0.797988368,0.642109207,-1.54933439,2.033067651,2.403327669,-1.909194618,0.510966777,2.045722269,1.002281802,1.012932794,-1.438518153,0.791094752,0.239196698,0.779851745,-1.035526751,-1.071490798,-0.142558687,-0.379186605,-0.157437209,-0.479531396,-0.20101699,-0.666097914,-0.048275811,-1.423563261,0.514105301,0.260543566,-1.261828406,1.326358729,-0.826849731,1.188951175,0.329424394,1.000562878,0.176189319,0.566837829,0.989603987,1.907189762,1.074625342,0.448228714,-1.34851277,-2.415834306,-0.130410582,-0.714481505,-0.677723873,-0.082431896,0.662793912,-0.620895797,0.895192168,0.033493387,0.037612355,1.874996446,0.178109625,-0.054142167,0.523902007,2
1.550500493,-0.998354041,-0.7674153,0.822709268,-0.264202764,-1.338630381,1.715514363,-1.742258044,-2.148764589,0.700115626,-0.304321319,0.431594279,-0.00713552,0.600615329,-0.295696254,0.902236334,0.931045344,1.548912297,1.264029223,-0.106448758,0.696160143,0.417365241,0.421094575,-1.323768377,0.753219454,0.608739264,1.820284001,1.165582888,0.149573248,-0.10175142,-1.004075957,1.817713718,-1.065416113,-1.868992295,0.899879833,0.086958626,0.264412035,0.18656917,-1.058045612,0.368852413,-0.322784466,-0.46277121,1.423034044,0.791091365,-2.300923294,0.216307674,1.066055695,-1.245951515,-0.863667862,1.000265236,-0.45398665,-1.978220757,1.199741892,-0.174306027,0.373702321,-0.049282171,1.120977048,-1.098977469,0.66411642,1.318700819,-1.349369787,-0.739542521,1.644635575,1.081162904,-0.819316291,-1.214500667,0.282682694,0.329612907,-0.059142764,2.333345805,0.646751047,-0.840444067,1.057650196,0.058177499,-0.6767158,0.901038537,1.475591388,0.21584933,-0.977265465,0.113115865,-0.956176365,0.226503835,0.754480127,-1.976621895,0.715519178,-0.373761291,-0.562278348,-1.327333703,-1.073501953,1.764648824,0.849346128,1.294694288,-0.857331183,1.798657461,-0.066601016,-0.788826329,-1.078045165,-1.048354327,-0.746643018,-0.893875702,0.904286021,2.60116176,-0.247021908,-0.227692081,-1.857847741,-0.925261731,-1.620861239,0.813446792,1.933419864,-1.081039366,-0.203054776,-0.248465943,0.683392475,0.105310418,2.114453112,-0.749163776,0.899555091,-0.595226896,-1.601871265,1.42662163,1.873436835,0.409988698,-0.6301065,-1.138517382,0.560604792,-2.126789417,0.871735741,-0.417884126,-0.439388883,-1.073096082,-1.437225657,-0.05814447,0.19551215,-0.091727751,1.094741975,0.059901019,0.715577474,-1.468693026,-0.441895884,1.483510333,0.971698824,0.33363759,-0.378588114,-0.936225753,-0.529629687,0.637482948,-1.98281475,1.795035477,1.238833235,1.215913846,1
1.142822815,0.751933033,1.269613263,-1.245150576,1.357619633,-0.143581589,0.418514559,-0.496651052,0.923044827,0.406094019,-0.814153257,-1.165202,-1.460302435,0.187941776,0.572471412,0.650965679,-0.117981095,-1.156996456,-0.682074798,1.152348639,-0.484628565,0.143417631,-1.075650484,0.336583045,-0.457684562,1.046712714,0.773557706,-0.495705947,-0.126664027,-0.55111624,-1.419433197,-0.85744243,0.198217328,0.325259498,0.148547904,-0.301733054,0.933066606,0.063541905,0.703253828,-1.773775132,-3.922400252,0.283788028,-1.424765654,-0.212451703,-0.302097041,1.587400602,0.399996553,0.165859027,0.836991155,0.368497587,-0.457676993,1.07147593,-1.109750128,0.323247188,-1.547569794,0.203943858,0.192989642,1.676454962,-1.564973893,-0.600887176,0.822682427,0.335317256,0.180305051,-0.956135703,-0.590818348,1.245041008,-0.051509194,0.375359696,-0.115188329,-1.183085515,0.933810426,0.503232385,2.305636837,-1.01558138,0.822572921,-1.311543966,0.157346568,0.976506589,-2.072135116,-0.204932474,-0.563209734,-0.701957298,0.385212652,1.120685706,-0.133278715,0.205486428,0.114308753,0.001803506,-1.089342638,1.108444602,0.295195368,0.39488149,-0.806509629,-0.459220398,-0.176134198,-1.534124693,-1.688034325,-0.600747931,0.522520766,-0.65313739,-1.018805198,-0.814685653,-0.455342423,-0.353858963,2.165521452,1.054620628,1.024774112,1.168580364,-0.998820869,-1.222364615,-1.106870292,1.334506133,-0.547191789,-1.251356182,-0.4309962,-0.238605532,0.268413274,0.250951021,-0.828180564,0.685656393,-0.639193534,-0.156276337,0.686774071,-0.641821404,-0.569351424,0.59166805,-0.857733177,-0.384792024,0.555742178,2.054092441,0.605404505,0.472639763,0.530801584,-1.073190274,0.115596739,-0.029766488,0.32158454,0.116508052,0.379699677,-0.311467195,0.058608917,-1.227828566,-0.319907278,1.390833548,0.31880834,-0.020921037,1.896123276,-1.360834978,-1.109455555,1.712711411,2
0.243800714,-0.564078631,-0.684347708,0.204338129,-0.571560201,0.87817312,-0.131289045,-0.474888688,0.331513127,-0.405929419,-0.779714082,-0.337942577,-2.042395836,-1.970810269,-0.920316875,-1.193676881,0.650096648,1.259843904,0.324794882,-1.896703664,-1.409770487,0.350163784,-0.171686011,-1.856584208,-0.857325325,-1.074805787,1.457020808,0.705277056,-0.28748802,0.22874131,0.145794265,0.079183299,1.826640964,1.408780229,1.52490152,0.330788009,-0.337813001,-1.240663537,-0.995308336,1.014101645,-1.274262276,-0.179503584,-1.385199156,-0.097328705,-1.061370755,0.663988769,-0.243941892,-0.808960711,-0.956330359,0.133801607,0.050712123,-0.552250596,-0.318168503,-0.492845246,-2.1788897,-0.038962002,-1.555807936,-0.887396327,0.320850477,-0.239600986,1.528025674,-0.797285733,-0.411189436,0.162254161,-0.037157087,1.047653719,0.640114892,1.388193199,-1.615735052,0.786267268,-0.981353355,0.444602553,-0.243810991,-0.688702914,1.173977447,-1.6774268,1.812894344,0.631164679,0.169096771,-0.14859197,-0.370602735,0.468497052,-1.393751854,-3.073177298,0.085702765,-0.745896961,-0.916029874,-1.575610801,1.204226649,1.820613425,-0.051726543,-0.15565531,0.423144306,0.363390209,-0.520213793,1.212965439,1.132356674,0.742908742,1.778118911,0.774286118,-0.656203526,0.079067263,0.939934223,-1.051544294,-0.272785603,-1.583177237,2.011538156,0.407233367,0.596343996,-1.508509363,1.112007877,0.311048786,-1.798395271,0.456767963,-0.977825362,0.056527519,0.752765404,0.194913512,-1.844131331,0.264512705,0.852235547,-0.200354428,0.515756767,0.532583929,-2.021228942,1.25035003,-0.559638796,-0.724484633,-0.694934739,1.230462203,1.473691442,0.472388199,-0.481069797,2.909119639,-0.017927223,-0.652579332,1.024670479,-0.121107594,2.09050452,-0.846337996,-0.180784503,1.532808002,0.48813508,-0.29631643,-0.922570366,-1.135958556,-1.294732477,0.971795288,0.785622266,0.521072149,1
-1.037246154,-0.190338678,0.801425276,-0.01621094,0.7303178,-0.882300225,0.648577099,-0.175249486,-0.460900984,-0.366755766,0.490433417,0.774141316,-0.366414158,0.344309828,0.340816394,0.73833686,0.986915193,1.811221387,-0.465170387,1.4600099,0.117074375,-1.094801205,-0.650484486,0.46596012,0.723760712,-1.016267857,-0.763884257,-0.533116657,-0.863368022,-1.88008499,-2.219313713,-0.381807115,0.25207929,0.655585607,-1.362334074,-1.345339117,-0.527928603,0.003342453,1.0087816,0.717722069,-0.367828171,0.360155305,-0.843539239,0.074345756,-0.062423293,1.40430229,0.493555084,-0.770785046,-0.760554826,-0.333091533,-1.564466004,-0.230020378,-0.14365921,0.466526879,0.612125352,0.098916409,-1.629992687,-1.221046531,-0.605104924,0.652291449,0.618523971,-0.249438273,2.35973041,1.561567585,1.239919398,0.700658155,0.458541754,0.385576036,-1.805029128,-1.051284357,-0.222136787,0.127872495,-0.124456523,0.272276781,-2.10330055,0.505664303,0.062137556,-0.187449959,0.927312035,-1.045533383,-0.236894853,0.284418411,-0.853011309,-2.003343978,-1.15304011,-0.064720587,-0.249019744,-0.018266049,-0.659276844,-1.312263833,0.137008258,-0.166522994,0.637834883,-0.747684783,-2.020851991,-2.604459978,-0.401469214,0.127909162,-0.232312522,-0.565150452,-1.591382413,-1.889362205,0.367274781,-0.22760123,-0.363518315,-1.541750955,-0.9662566,0.04510435,0.284615953,-0.164240132,1.379249426,-0.575493896,1.286871922,0.216866761,0.108133442,0.932522716,-0.624127347,-0.329203459,-1.223541566,0.935212522,0.335505441,1.097793352,0.204863403,1.103042215,-0.747289124,0.987239657,-0.397814927,0.002531936,0.728355513,2.327841243,0.820052874,0.914346135,-0.545377955,0.156997991,-0.095867267,1.407666135,-0.145934195,1.328541852,-1.301646707,1.398777325,-0.861400847,0.853884157,-0.864330462,0.618347257,-0.962587161,1.036480941,0.845245466,-0.600687424,0.578084509,0.947432648,0
